Date,Campaign ID,Daily budget
2022-02-13,11866806387,2500.61
2022-02-13,13273184588,6800
2022-02-13,13273184594,15563.45
2022-02-13,13273184600,6000.42
2022-02-13,13273184603,6600.09
2022-02-13,15074228116,1000
2022-02-13,15640225612,22500
2022-02-13,16092754956,1000
2022-02-13,16095017511,6500
2022-02-13,16095183504,12500
2022-02-13,16095693561,15563.45
2022-02-13,16100132782,2200
2022-02-13,16100373751,1000
2022-02-13,16100536237,1000
2022-02-13,16100560219,1300.52
2022-02-13,16100591902,22500
2022-02-13,16100647396,6800
2022-02-13,16100664847,290212
2022-02-13,16100789686,55500
2022-02-13,16100812231,18500
2022-02-13,16100823304,45000.32
2022-02-13,16100952139,6000.42
2022-02-13,16104816608,2800.06
2022-02-13,16106789258,1000
2022-02-14,1822059265,290212
2022-02-14,8789177912,1300.52
2022-02-14,8789177918,2500.03
2022-02-14,8789177930,8400.77
2022-02-14,8789177936,45000.32
2022-02-14,8789177942,1250.72
2022-02-14,8789177948,6500
2022-02-14,8789177954,1000
2022-02-14,8789177969,18500
2022-02-14,10081407552,2800.06
2022-02-14,10712348821,3270.62
2022-02-14,10712348824,12500
2022-02-14,10712348827,2200
2022-02-14,10712348830,1540.45
2022-02-14,10712348842,3250.98
2022-02-14,10712348845,1000
2022-02-14,10712348848,1000
2022-02-14,10712348866,1000
2022-02-14,10712348869,1170.84
2022-02-14,10712348872,1000
2022-02-14,10712348875,1000
2022-02-14,10712348878,1100.92
2022-02-14,10712349001,55500
2022-02-14,10712349004,1000
2022-02-14,11866806387,2500.61
2022-02-14,13273184588,6800
2022-02-14,13273184594,15563.45
2022-02-14,13273184600,6000.42
2022-02-14,13273184603,6600.09
2022-02-14,15074228116,1000
2022-02-14,15640225612,22500
2022-02-14,16092754956,1000
2022-02-14,16095017511,6500
2022-02-14,16095183504,12500
2022-02-14,16095693561,15563.45
2022-02-14,16100132782,2200
2022-02-14,16100373751,1000
2022-02-14,16100536237,1000
2022-02-14,16100560219,1300.52
2022-02-14,16100591902,22500
2022-02-14,16100647396,6800
2022-02-14,16100664847,290212
2022-02-14,16100789686,55500
2022-02-14,16100812231,18500
2022-02-14,16100823304,45000.32
2022-02-14,16100952139,6000.42
2022-02-14,16104816608,2800.06
2022-02-14,16106789258,1000
2022-02-15,1822059265,290212
2022-02-15,8789177912,1300.52
2022-02-15,8789177918,2500.03
2022-02-15,8789177930,8400.77
2022-02-15,8789177936,45000.32
2022-02-15,8789177942,1250.72
2022-02-15,8789177948,6500
2022-02-15,8789177954,1000
2022-02-15,8789177969,18500
2022-02-15,10081407552,2800.06
2022-02-15,10712348821,3270.62
2022-02-15,10712348824,12500
2022-02-15,10712348827,2200
2022-02-15,10712348830,1540.45
2022-02-15,10712348845,1000
2022-02-15,10712348848,1000
2022-02-15,10712348866,1000
2022-02-15,10712348869,1170.84
2022-02-15,10712348872,1000
2022-02-15,10712348875,1000
2022-02-15,10712348878,1100.92
2022-02-15,10712349001,55500
2022-02-15,10712349004,1000
2022-02-15,11866806387,2500.61
2022-02-15,13273184588,6800
2022-02-15,13273184594,15563.45
2022-02-15,13273184600,6000.42
2022-02-15,13273184603,6600.09
2022-02-15,15074228116,1000
2022-02-15,15640225612,22500
2022-02-15,16092754956,1000
2022-02-15,16095017511,6500
2022-02-15,16095183504,12500
2022-02-15,16095693561,15563.45
2022-02-15,16100132782,2200
2022-02-15,16100373751,1000
2022-02-15,16100536237,1000
2022-02-15,16100560219,1300.52
2022-02-15,16100591902,22500
2022-02-15,16100647396,6800
2022-02-15,16100664847,290212
2022-02-15,16100789686,55500
2022-02-15,16100812231,18500
2022-02-15,16100823304,45000.32
2022-02-15,16100952139,6000.42
2022-02-15,16104816608,2800.06
2022-02-15,16106789258,1000
2022-02-16,1822059265,290212
2022-02-16,8789177912,1300.52
2022-02-16,8789177918,2500.03
2022-02-16,8789177930,8400.77
2022-02-16,8789177936,45000.32
2022-02-16,8789177942,1250.72
2022-02-16,8789177948,6500
2022-02-16,8789177954,1000
2022-02-16,8789177969,18500
2022-02-16,10081407552,2800.06
2022-02-16,10712348821,3270.62
2022-02-16,10712348824,12500
2022-02-16,10712348827,2200
2022-02-16,10712348830,1540.45
2022-02-16,10712348842,3250.98
2022-02-16,10712348845,1000
2022-02-16,10712348848,1000
2022-02-16,10712348866,1000
2022-02-16,10712348869,1170.84
2022-02-16,10712348872,1000
2022-02-16,10712348875,1000
2022-02-16,10712348878,1100.92
2022-02-16,10712349001,55500
2022-02-16,10712349004,1000
2022-02-16,11866806387,2500.61
2022-02-16,13273184588,6800
2022-02-16,13273184594,15563.45
2022-02-16,13273184600,6000.42
2022-02-16,13273184603,6600.09
2022-02-16,15640225612,22500
2022-02-16,16092754956,1000
2022-02-16,16095017511,6500
2022-02-16,16095183504,12500
2022-02-16,16095693561,15563.45
2022-02-16,16100132782,2200
2022-02-16,16100373751,1000
2022-02-16,16100536237,1000
2022-02-16,16100560219,1300.52
2022-02-16,16100591902,22500
2022-02-16,16100647396,6800
2022-02-16,16100664847,290212
2022-02-16,16100789686,55500
2022-02-16,16100812231,18500
2022-02-16,16100823304,45000.32
2022-02-16,16100952139,6000.42
2022-02-16,16104816608,2800.06
2022-02-16,16106789258,1000
2022-02-17,1822059265,290212
2022-02-17,8789177912,1300.52
2022-02-17,8789177918,2500.03
2022-02-17,8789177930,8400.77
2022-02-17,8789177936,45000.32
2022-02-17,8789177942,1250.72
2022-02-17,8789177948,6500
2022-02-17,8789177954,1000
2022-02-17,8789177969,18500
2022-02-17,10081407552,2800.06
2022-02-17,10712348821,3270.62
2022-02-17,10712348824,12500
2022-02-17,10712348827,2200
2022-02-17,10712348830,1540.45
2022-02-17,10712348842,3250.98
2022-02-17,10712348845,1000
2022-02-17,10712348848,1000
2022-02-17,10712348866,1000
2022-02-17,10712348869,1170.84
2022-02-17,10712348872,1000
2022-02-17,10712348875,1000
2022-02-17,10712348878,1100.92
2022-02-17,10712349001,55500
2022-02-17,10712349004,1000
2022-02-17,11866806387,2500.61
2022-02-17,13273184588,6800
2022-02-17,13273184594,15563.45
2022-02-17,13273184600,6000.42
2022-02-17,13273184603,6600.09
2022-02-17,15074228116,1000
2022-02-17,15640225612,22500
2022-02-17,16092754956,1000
2022-02-17,16095017511,6500
2022-02-17,16095183504,12500
2022-02-17,16095693561,15563.45
2022-02-17,16100132782,2200
2022-02-17,16100373751,1000
2022-02-17,16100560219,1300.52
2022-02-17,16100591902,22500
2022-02-17,16100647396,6800
2022-02-17,16100664847,290212
2022-02-17,16100789686,55500
2022-02-17,16100812231,18500
2022-02-17,16100823304,45000.32
2022-02-17,16100952139,6000.42
2022-02-17,16104816608,2800.06
2022-02-17,16106789258,1000
2022-02-18,1822059265,290212
2022-02-18,8789177912,1300.52
2022-02-18,8789177918,2500.03
2022-02-18,8789177930,8400.77
2022-02-18,8789177936,45000.32
2022-02-18,8789177942,1250.72
2022-02-18,8789177948,6500
2022-02-18,8789177954,1000
2022-02-18,8789177969,18500
2022-02-18,10081407552,2800.06
2022-02-18,10712348821,3270.62
2022-02-18,10712348824,12500
2022-02-18,10712348827,2200
2022-02-18,10712348830,1540.45
2022-02-18,10712348842,3250.98
2022-02-18,10712348845,1000
2022-02-18,10712348848,1000
2022-02-18,10712348866,1000
2022-02-18,10712348869,1170.84
2022-02-18,10712348872,1000
2022-02-18,10712348875,1000
2022-02-18,10712348878,1100.92
2022-02-18,10712349001,55500
2022-02-18,10712349004,1000
2022-02-18,11866806387,2500.61
2022-02-18,13273184588,6800
2022-02-18,13273184594,15563.45
2022-02-18,13273184600,6000.42
2022-02-18,13273184603,6600.09
2022-02-18,15074228116,1000
2022-02-18,15640225612,22500
2022-02-18,16092754956,1000
2022-02-18,16095017511,6500
2022-02-18,16095183504,12500
2022-02-18,16095693561,15563.45
2022-02-18,16100132782,2200
2022-02-18,16100373751,1000
2022-02-18,16100536237,1000
2022-02-18,16100560219,1300.52
2022-02-18,16100591902,22500
2022-02-18,16100647396,6800
2022-02-18,16100664847,290212
2022-02-18,16100789686,55500
2022-02-18,16100812231,18500
2022-02-18,16100823304,45000.32
2022-02-18,16100952139,6000.42
2022-02-18,16104816608,2800.06
2022-02-18,16106789258,1000
2022-02-19,1822059265,290212
2022-02-19,8789177912,1300.52
2022-02-19,8789177918,2500.03
2022-02-19,8789177930,8400.77
2022-02-19,8789177936,45000.32
2022-02-19,8789177942,1250.72
2022-02-19,8789177948,6500
2022-02-19,8789177954,1000
2022-02-19,8789177969,18500
2022-02-19,10081407552,2800.06
2022-02-19,10712348821,3270.62
2022-02-19,10712348824,12500
2022-02-19,10712348827,2200
2022-02-19,10712348830,1540.45
2022-02-19,10712348842,3250.98
2022-02-19,10712348845,1000
2022-02-19,10712348848,1000
2022-02-19,10712348866,1000
2022-02-19,10712348869,1170.84
2022-02-19,10712348872,1000
2022-02-19,10712348875,1000
2022-02-19,10712348878,1100.92
2022-02-19,10712349001,55500
2022-02-19,10712349004,1000
2022-02-19,11866806387,2500.61
2022-02-19,13273184588,6800
2022-02-19,13273184594,15563.45
2022-02-19,13273184600,6000.42
2022-02-19,13273184603,6600.09
2022-02-19,15074228116,1000
2022-02-19,15640225612,22500
2022-02-19,16092754956,1000
2022-02-19,16095017511,6500
2022-02-19,16095183504,12500
2022-02-19,16095693561,15563.45
2022-02-19,16100132782,2200
2022-02-19,16100373751,1000
2022-02-19,16100536237,1000
2022-02-19,16100560219,1300.52
2022-02-19,16100591902,22500
2022-02-19,16100647396,6800
2022-02-19,16100664847,290212
2022-02-19,16100789686,55500
2022-02-19,16100812231,18500
2022-02-19,16100823304,45000.32
2022-02-19,16100952139,6000.42
2022-02-19,16104816608,2800.06
2022-02-19,16106789258,1000
2022-02-20,1822059265,290212
2022-02-20,8789177912,1300.52
2022-02-20,8789177918,2500.03
2022-02-20,8789177930,8400.77
2022-02-20,8789177936,45000.32
2022-02-20,8789177942,1250.72
2022-02-20,8789177948,6500
2022-02-20,8789177954,1000
2022-02-20,8789177969,18500
2022-02-20,10081407552,2800.06
2022-02-20,10712348821,3270.62
2022-02-20,10712348824,12500
2022-02-20,10712348827,2200
2022-02-20,10712348830,1540.45
2022-02-20,10712348842,3250.98
2022-02-20,10712348845,1000
2022-02-20,10712348848,1000
2022-02-20,10712348866,1000
2022-02-20,10712348869,1170.84
2022-02-20,10712348872,1000
2022-02-20,10712348875,1000
2022-02-20,10712348878,1100.92
2022-02-20,10712349001,55500
2022-02-20,10712349004,1000
2022-02-20,11866806387,2500.61
2022-02-20,13273184588,6800
2022-02-20,13273184594,15563.45
2022-02-20,13273184600,6000.42
2022-02-20,13273184603,6600.09
2022-02-20,15074228116,1000
2022-02-20,15640225612,22500
2022-02-20,16092754956,1000
2022-02-20,16095017511,6500
2022-02-20,16095183504,12500
2022-02-20,16095693561,15563.45
2022-02-20,16100132782,2200
2022-02-20,16100373751,1000
2022-02-20,16100536237,1000
2022-02-20,16100560219,1300.52
2022-02-20,16100591902,22500
2022-02-20,16100647396,6800
2022-02-20,16100664847,290212
2022-02-20,16100789686,55500
2022-02-20,16100812231,18500
2022-02-20,16100823304,45000.32
2022-02-20,16100952139,6000.42
2022-02-20,16104816608,2800.06
2022-02-20,16106789258,1000
2022-02-21,1822059265,290212
2022-02-21,8789177912,1300.52
2022-02-21,8789177918,2500.03
2022-02-21,8789177930,8400.77
2022-02-21,8789177936,45000.32
2022-02-21,8789177942,1250.72
2022-02-21,8789177948,6500
2022-02-21,8789177954,1000
2022-02-21,8789177969,18500
2022-02-21,10081407552,2800.06
2022-02-21,10712348821,3270.62
2022-02-21,10712348824,12500
2022-02-21,10712348827,2200
2022-02-21,10712348830,1540.45
2022-02-21,10712348842,3250.98
2022-02-21,10712348845,1000
2022-02-21,10712348848,1000
2022-02-21,10712348866,1000
2022-02-21,10712348869,1170.84
2022-02-21,10712348872,1000
2022-02-21,10712348875,1000
2022-02-21,10712348878,1100.92
2022-02-21,10712349001,55500
2022-02-21,10712349004,1000
2022-02-21,11866806387,2500.61
2022-02-21,13273184588,6800
2022-02-21,13273184594,15563.45
2022-02-21,13273184600,6000.42
2022-02-21,13273184603,6600.09
2022-02-21,15074228116,1000
2022-02-21,15640225612,22500
2022-02-21,16092754956,1000
2022-02-21,16095017511,6500
2022-02-21,16095183504,12500
2022-02-21,16095693561,15563.45
2022-02-21,16100132782,2200
2022-02-21,16100373751,1000
2022-02-21,16100536237,1000
2022-02-21,16100560219,1300.52
2022-02-21,16100591902,22500
2022-02-21,16100647396,6800
2022-02-21,16100664847,290212
2022-02-21,16100789686,55500
2022-02-21,16100812231,18500
2022-02-21,16100823304,45000.32
2022-02-21,16100952139,6000.42
2022-02-21,16104816608,2800.06
2022-02-21,16106789258,1000
2022-02-22,1822059265,290212
2022-02-22,8789177912,1300.52
2022-02-22,8789177918,2500.03
2022-02-22,8789177930,8400.77
2022-02-22,8789177936,45000.32
2022-02-22,8789177942,1250.72
2022-02-22,8789177948,6500
2022-02-22,8789177954,1000
2022-02-22,8789177969,18500
2022-02-22,10081407552,2800.06
2022-02-22,10712348821,3270.62
2022-02-22,10712348824,12500
2022-02-22,10712348827,2200
2022-02-22,10712348830,1540.45
2022-02-22,10712348842,3250.98
2022-02-22,10712348845,1000
2022-02-22,10712348848,1000
2022-02-22,10712348866,1000
2022-02-22,10712348869,1170.84
2022-02-22,10712348872,1000
2022-02-22,10712348875,1000
2022-02-22,10712348878,1100.92
2022-02-22,10712349001,55500
2022-02-22,10712349004,1000
2022-02-22,11866806387,2500.61
2022-02-22,13273184588,6800
2022-02-22,13273184594,15563.45
2022-02-22,13273184600,6000.42
2022-02-22,13273184603,6600.09
2022-02-22,15074228116,1000
2022-02-22,15640225612,22500
2022-02-23,1822059265,290212
2022-02-23,8789177912,1300.52
2022-02-23,8789177918,2500.03
2022-02-23,8789177930,8400.77
2022-02-23,8789177936,45000.32
2022-02-23,8789177942,1250.72
2022-02-23,8789177948,6500
2022-02-23,8789177954,1000
2022-02-23,8789177969,18500
2022-02-23,10081407552,2800.06
2022-02-23,10712348821,3270.62
2022-02-23,10712348824,12500
2022-02-23,10712348827,2200
2022-02-23,10712348830,1540.45
2022-02-23,10712348842,3250.98
2022-02-23,10712348845,1000
2022-02-23,10712348848,1000
2022-02-23,10712348866,1000
2022-02-23,10712348869,1170.84
2022-02-23,10712348872,1000
2022-02-23,10712348875,1000
2022-02-23,10712348878,1100.92
2022-02-23,10712349001,55500
2022-02-23,10712349004,1000
2022-02-23,11866806387,2500.61
2022-02-23,13273184588,6800
2022-02-23,13273184594,15563.45
2022-02-23,13273184600,6000.42
2022-02-23,13273184603,6600.09
2022-02-23,15074228116,1000
2022-02-23,15640225612,22500
2022-02-24,1822059265,290212
2022-02-24,8789177912,1300.52
2022-02-24,8789177918,2500.03
2022-02-24,8789177930,8400.77
2022-02-24,8789177936,45000.32
2022-02-24,8789177942,1250.72
2022-02-24,8789177948,6500
2022-02-24,8789177969,18500
2022-02-24,10081407552,2800.06
2022-02-24,10712348821,3270.62
2022-02-24,10712348824,12500
2022-02-24,10712348827,2200
2022-02-24,10712348830,1540.45
2022-02-24,10712348842,3250.98
2022-02-24,10712348869,1170.84
2022-02-24,10712348878,1100.92
2022-02-24,10712349001,55500
2022-02-24,10712349004,1000
2022-02-24,11866806387,2500.61
2022-02-24,13273184588,6800
2022-02-24,13273184594,15563.45
2022-02-24,13273184600,6000.42
2022-02-24,13273184603,6600.09
2022-02-24,15640225612,22500
2022-02-25,1822059265,290212
2022-02-25,8789177912,1300.52
2022-02-25,8789177918,2500.03
2022-02-25,8789177930,8400.77
2022-02-25,8789177936,45000.32
2022-02-25,8789177942,1250.72
2022-02-25,8789177948,6500
2022-02-25,8789177969,18500
2022-02-25,10081407552,2800.06
2022-02-25,10712348821,3270.62
2022-02-25,10712348824,12500
2022-02-25,10712348827,2200
2022-02-25,10712348830,1540.45
2022-02-25,10712348842,3250.98
2022-02-25,10712348869,1170.84
2022-02-25,10712348878,1100.92
2022-02-25,10712349001,55500
2022-02-25,10712349004,1000
2022-02-25,11866806387,2500.61
2022-02-25,13273184588,6800
2022-02-25,13273184594,15563.45
2022-02-25,13273184600,6000.42
2022-02-25,13273184603,6600.09
2022-02-25,15640225612,22500
2022-02-26,1822059265,290212
2022-02-26,8789177912,1300.52
2022-02-26,8789177918,2500.03
2022-02-26,8789177930,8400.77
2022-02-26,8789177936,45000.32
2022-02-26,8789177942,1250.72
2022-02-26,8789177948,6500
2022-02-26,8789177969,18500
2022-02-26,10081407552,2800.06
2022-02-26,10712348821,3270.62
2022-02-26,10712348824,12500
2022-02-26,10712348827,2200
2022-02-26,10712348830,1540.45
2022-02-26,10712348842,3250.98
2022-02-26,10712348869,1170.84
2022-02-26,10712348878,1100.92
2022-02-26,10712349001,55500
2022-02-26,10712349004,1000
2022-02-26,11866806387,2500.61
2022-02-26,13273184588,6800
2022-02-26,13273184594,15563.45
2022-02-26,13273184600,6000.42
2022-02-26,13273184603,6600.09
2022-02-26,15640225612,22500
2022-02-27,1822059265,290212
2022-02-27,8789177912,1300.52
2022-02-27,8789177918,2500.03
2022-02-27,8789177930,8400.77
2022-02-27,8789177936,45000.32
2022-02-27,8789177942,1250.72
2022-02-27,8789177948,6500
2022-02-27,8789177969,18500
2022-02-27,10081407552,2800.06
2022-02-27,10712348821,3270.62
2022-02-27,10712348824,12500
2022-02-27,10712348827,2200
2022-02-27,10712348830,1540.45
2022-02-27,10712348842,3250.98
2022-02-27,10712348869,1170.84
2022-02-27,10712348878,1100.92
2022-02-27,10712349001,55500
2022-02-27,10712349004,1000
2022-02-27,11866806387,2500.61
2022-02-27,13273184588,6800
2022-02-27,13273184594,15563.45
2022-02-27,13273184600,6000.42
2022-02-27,13273184603,6600.09
2022-02-27,15640225612,22500
2022-02-28,1822059265,290212
2022-02-28,8789177912,1300.52
2022-02-28,8789177918,2500.03
2022-02-28,8789177930,8400.77
2022-02-28,8789177936,45000.32
2022-02-28,8789177942,1250.72
2022-02-28,8789177948,6500
2022-02-28,8789177969,18500
2022-02-28,10081407552,2800.06
2022-02-28,10712348821,3270.62
2022-02-28,10712348824,12500
2022-02-28,10712348827,2200
2022-02-28,10712348830,1540.45
2022-02-28,10712348842,3250.98
2022-02-28,10712348869,1170.84
2022-02-28,10712348878,1100.92
2022-02-28,10712349001,55500
2022-02-28,10712349004,1000
2022-02-28,11866806387,2500.61
2022-02-28,13273184588,6800
2022-02-28,13273184594,15563.45
2022-02-28,13273184600,6000.42
2022-02-28,13273184603,6600.09
2022-02-28,15640225612,22500
2022-02-28,16405974153,6800
2022-02-28,16406329623,1170.84
2022-02-28,16407764041,15563.45
2022-02-28,16408121707,45000.32
2022-02-28,16415518709,290212
2022-02-28,16416391904,18500
2022-02-28,16416662555,22500
2022-02-28,16418440223,55500
2022-02-28,16418591711,6500
2022-03-01,1822059265,290212
2022-03-01,8789177912,1300.52
2022-03-01,8789177918,2500.03
2022-03-01,8789177930,8400.77
2022-03-01,8789177936,45000.32
2022-03-01,8789177942,1250.72
2022-03-01,8789177948,6500
2022-03-01,8789177969,18500
2022-03-01,10081407552,2800.06
2022-03-01,10712348821,3270.62
2022-03-01,10712348824,12500
2022-03-01,10712348827,2200
2022-03-01,10712348830,1540.45
2022-03-01,10712348842,3250.98
2022-03-01,10712348869,1170.84
2022-03-01,10712348878,1100.92
2022-03-01,10712349001,55500
2022-03-01,10712349004,1000
2022-03-01,11866806387,2500.61
2022-03-01,13273184588,6800
2022-03-01,13273184594,15563.45
2022-03-01,13273184600,6000.42
2022-03-01,13273184603,6600.09
2022-03-01,15640225612,22500
2022-03-01,16405974153,6800
2022-03-01,16406329623,1170.84
2022-03-01,16407764041,15563.45
2022-03-01,16408121707,45000.32
2022-03-01,16415518709,290212
2022-03-01,16416391904,18500
2022-03-01,16416662555,22500
2022-03-01,16418440223,55500
2022-03-01,16418591711,6500
2022-03-02,1822059265,290212
2022-03-02,8789177912,1300.52
2022-03-02,8789177918,2500.03
2022-03-02,8789177930,8400.77
2022-03-02,8789177936,45000.32
2022-03-02,8789177942,1250.72
2022-03-02,8789177948,6500
2022-03-02,8789177969,18500
2022-03-02,10081407552,2800.06
2022-03-02,10712348821,3270.62
2022-03-02,10712348824,12500
2022-03-02,10712348827,2200
2022-03-02,10712348830,1540.45
2022-03-02,10712348842,3250.98
2022-03-02,10712348869,1170.84
2022-03-02,10712348878,1100.92
2022-03-02,10712349001,55500
2022-03-02,10712349004,1000
2022-03-02,11866806387,2500.61
2022-03-02,13273184588,6800
2022-03-02,13273184594,15563.45
2022-03-02,13273184600,6000.42
2022-03-02,13273184603,6600.09
2022-03-02,15640225612,22500
2022-03-02,16405974153,6800
2022-03-02,16406329623,1170.84
2022-03-02,16407764041,15563.45
2022-03-02,16408121707,45000.32
2022-03-02,16415518709,290212
2022-03-02,16416391904,18500
2022-03-02,16416662555,22500
2022-03-02,16418440223,55500
2022-03-02,16418591711,6500
2022-03-03,1822059265,290212
2022-03-03,8789177912,1300.52
2022-03-03,8789177918,2500.03
2022-03-03,8789177930,8400.77
2022-03-03,8789177936,45000.32
2022-03-03,8789177942,1250.72
2022-03-03,8789177948,6500
2022-03-03,8789177969,18500
2022-03-03,10081407552,2800.06
2022-03-03,10712348821,3270.62
2022-03-03,10712348824,12500
2022-03-03,10712348827,2200
2022-03-03,10712348830,1540.45
2022-03-03,10712348842,3250.98
2022-03-03,10712348869,1170.84
2022-03-03,10712348878,1100.92
2022-03-03,10712349001,55500
2022-03-03,10712349004,1000
2022-03-03,11866806387,2500.61
2022-03-03,13273184588,6800
2022-03-03,13273184594,15563.45
2022-03-03,13273184600,6000.42
2022-03-03,13273184603,6600.09
2022-03-03,15640225612,22500
2022-03-03,16405974153,6800
2022-03-03,16406329623,1170.84
2022-03-03,16407764041,15563.45
2022-03-03,16408121707,45000.32
2022-03-03,16415518709,290212
2022-03-03,16416391904,18500
2022-03-03,16416662555,22500
2022-03-03,16418440223,55500
2022-03-03,16418591711,6500
2022-03-04,1822059265,290212
2022-03-04,8789177912,1300.52
2022-03-04,8789177918,2500.03
2022-03-04,8789177930,8400.77
2022-03-04,8789177936,45000.32
2022-03-04,8789177942,1250.72
2022-03-04,8789177948,6500
2022-03-04,8789177969,18500
2022-03-04,10081407552,2800.06
2022-03-04,10712348821,3270.62
2022-03-04,10712348824,12500
2022-03-04,10712348827,2200
2022-03-04,10712348830,1540.45
2022-03-04,10712348842,3250.98
2022-03-04,10712348869,1170.84
2022-03-04,10712348878,1100.92
2022-03-04,10712349001,55500
2022-03-04,10712349004,1000
2022-03-04,11866806387,2500.61
2022-03-04,13273184588,6800
2022-03-04,13273184594,15563.45
2022-03-04,13273184600,6000.42
2022-03-04,13273184603,6600.09
2022-03-04,15640225612,22500
2022-03-04,16405974153,6800
2022-03-04,16406329623,1170.84
2022-03-04,16407764041,15563.45
2022-03-04,16408121707,45000.32
2022-03-04,16415518709,290212
2022-03-04,16416391904,18500
2022-03-04,16416662555,22500
2022-03-04,16418440223,55500
2022-03-04,16418591711,6500
2022-03-05,1822059265,290212
2022-03-05,8789177912,1300.52
2022-03-05,8789177918,2500.03
2022-03-05,8789177930,8400.77
2022-03-05,8789177936,45000.32
2022-03-05,8789177942,1250.72
2022-03-05,8789177948,6500
2022-03-05,8789177969,18500
2022-03-05,10081407552,2800.06
2022-03-05,10712348821,3270.62
2022-03-05,10712348824,12500
2022-03-05,10712348827,2200
2022-03-05,10712348830,1540.45
2022-03-05,10712348842,3250.98
2022-03-05,10712348869,1170.84
2022-03-05,10712348878,1100.92
2022-03-05,10712349001,55500
2022-03-05,10712349004,1000
2022-03-05,11866806387,2500.61
2022-03-05,13273184588,6800
2022-03-05,13273184594,15563.45
2022-03-05,13273184600,6000.42
2022-03-05,13273184603,6600.09
2022-03-05,15640225612,22500
2022-03-06,1822059265,290212
2022-03-06,8789177912,1300.52
2022-03-06,8789177918,2500.03
2022-03-06,8789177930,8400.77
2022-03-06,8789177936,45000.32
2022-03-06,8789177942,1250.72
2022-03-06,8789177948,6500
2022-03-06,8789177969,18500
2022-03-06,10081407552,2800.06
2022-03-06,10712348821,3270.62
2022-03-06,10712348824,12500
2022-03-06,10712348827,2200
2022-03-06,10712348830,1540.45
2022-03-06,10712348842,3250.98
2022-03-06,10712348869,1170.84
2022-03-06,10712348878,1100.92
2022-03-06,10712349001,55500
2022-03-06,10712349004,1000
2022-03-06,11866806387,2500.61
2022-03-06,13273184588,6800
2022-03-06,13273184594,15563.45
2022-03-06,13273184600,6000.42
2022-03-06,13273184603,6600.09
2022-03-06,15640225612,22500
2022-03-07,1822059265,290212
2022-03-07,8789177912,1300.52
2022-03-07,8789177918,2500.03
2022-03-07,8789177930,8400.77
2022-03-07,8789177936,45000.32
2022-03-07,8789177942,1250.72
2022-03-07,8789177948,6500
2022-03-07,8789177969,18500
2022-03-07,10081407552,2800.06
2022-03-07,10712348821,3270.62
2022-03-07,10712348824,12500
2022-03-07,10712348827,2200
2022-03-07,10712348830,1540.45
2022-03-07,10712348842,3250.98
2022-03-07,10712348869,1170.84
2022-03-07,10712348878,1100.92
2022-03-07,10712349001,55500
2022-03-07,10712349004,1000
2022-03-07,11866806387,2500.61
2022-03-07,13273184588,6800
2022-03-07,13273184594,15563.45
2022-03-07,13273184600,6000.42
2022-03-07,13273184603,6600.09
2022-03-07,15640225612,22500
2022-03-08,1822059265,290212
2022-03-08,8789177912,1300.52
2022-03-08,8789177918,2500.03
2022-03-08,8789177930,8400.77
2022-03-08,8789177936,45000.32
2022-03-08,8789177942,1250.72
2022-03-08,8789177948,6500
2022-03-08,8789177969,18500
2022-03-08,10081407552,2800.06
2022-03-08,10712348821,3270.62
2022-03-08,10712348824,12500
2022-03-08,10712348827,2200
2022-03-08,10712348830,1540.45
2022-03-08,10712348842,3250.98
2022-03-08,10712348869,1170.84
2022-03-08,10712348878,1100.92
2022-03-08,10712349001,55500
2022-03-08,10712349004,1000
2022-03-08,11866806387,2500.61
2022-03-08,13273184588,6800
2022-03-08,13273184594,15563.45
2022-03-08,13273184600,6000.42
2022-03-08,13273184603,6600.09
2022-03-08,15640225612,22500
2022-03-09,1822059265,290212
2022-03-09,8789177912,1300.52
2022-03-09,8789177918,2500.03
2022-03-09,8789177930,8400.77
2022-03-09,8789177936,45000.32
2022-03-09,8789177942,1250.72
2022-03-09,8789177948,6500
2022-03-09,8789177969,18500
2022-03-09,10081407552,2800.06
2022-03-09,10712348821,3270.62
2022-03-09,10712348824,12500
2022-03-09,10712348827,2200
2022-03-09,10712348830,1540.45
2022-03-09,10712348842,3250.98
2022-03-09,10712348869,1170.84
2022-03-09,10712348878,1100.92
2022-03-09,10712349001,55500
2022-03-09,10712349004,1000
2022-03-09,11866806387,2500.61
2022-03-09,13273184588,6800
2022-03-09,13273184594,15563.45
2022-03-09,13273184600,6000.42
2022-03-09,13273184603,6600.09
2022-03-09,15640225612,22500
2022-03-10,1822059265,290212
2022-03-10,8789177912,1300.52
2022-03-10,8789177918,2500.03
2022-03-10,8789177930,8400.77
2022-03-10,8789177936,45000.32
2022-03-10,8789177942,1250.72
2022-03-10,8789177948,6500
2022-03-10,8789177969,18500
2022-03-10,10081407552,2800.06
2022-03-10,10712348821,3270.62
2022-03-10,10712348824,12500
2022-03-10,10712348827,2200
2022-03-10,10712348830,1540.45
2022-03-10,10712348842,3250.98
2022-03-10,10712348869,1170.84
2022-03-10,10712348878,1100.92
2022-03-10,10712349001,55500
2022-03-10,10712349004,1000
2022-03-10,11866806387,2500.61
2022-03-10,13273184588,6800
2022-03-10,13273184594,15563.45
2022-03-10,13273184600,6000.42
2022-03-10,13273184603,6600.09
2022-03-10,15640225612,22500
2022-03-11,1822059265,290212
